ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBR083W	0.6349936519376826	1.7933480884554313e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR084W	0.6439178765122576	1.3533458634157543e-10	EtOH_7.5%	PolySeq_7.5%EtOH
YBR084C-A	0.9077821425690253	0.15345658185314395	EtOH_7.5%	PolySeq_7.5%EtOH
YBR085W	1.2245860470325751	0.4678890754163142	EtOH_7.5%	PolySeq_7.5%EtOH
YBR085C-A	2.678867571901295	7.348553049144663e-42	EtOH_7.5%	PolySeq_7.5%EtOH
YBR086C	0.8174615182325551	9.255132054552692e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR087W	1.1695009907468519	0.08387881087733441	EtOH_7.5%	PolySeq_7.5%EtOH
YBR088C	0.9442647270508876	0.49809489890916686	EtOH_7.5%	PolySeq_7.5%EtOH
YBR089C-A	1.9852662786913544	4.1739524853771785e-19	EtOH_7.5%	PolySeq_7.5%EtOH
YBR091C	0.9405745971335293	0.7719871531234451	EtOH_7.5%	PolySeq_7.5%EtOH
YBR092C	0.7726776290814319	4.093730121711581e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR093C	1.09265307634962	0.8693012745766694	EtOH_7.5%	PolySeq_7.5%EtOH
YBR094W	0.7974080824997846	0.001608833850540868	EtOH_7.5%	PolySeq_7.5%EtOH
YBR095C	1.0276090343364124	0.8138772947651811	EtOH_7.5%	PolySeq_7.5%EtOH
YBR097W	0.9676203044237627	0.7226911150433327	EtOH_7.5%	PolySeq_7.5%EtOH
YBR098W	0.6726831950366732	9.589034294325369e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR101C	11.813683751611043	0	EtOH_7.5%	PolySeq_7.5%EtOH
YBR102C	0.6572164359822611	4.659636510064466e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR103W	0.9510772670167063	0.6499914135804596	EtOH_7.5%	PolySeq_7.5%EtOH
YBR104W	0.5830518945376348	9.218282211991672e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR105C	2.6142512948724725	4.422186372012106e-32	EtOH_7.5%	PolySeq_7.5%EtOH
YBR106W	0.6727449685110233	9.821089827660649e-8	EtOH_7.5%	PolySeq_7.5%EtOH
YBR107C	1.1545468911799783	0.33414317423885154	EtOH_7.5%	PolySeq_7.5%EtOH
YBR108W	1.1283100864707456	0.15403730395063572	EtOH_7.5%	PolySeq_7.5%EtOH
YBR109C	1.306345223797059	7.418917592515248e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR110W	0.7565898493901473	9.446652057553889e-4	EtOH_7.5%	PolySeq_7.5%EtOH
YBR111C	1.1557094596113509	0.073032152393559	EtOH_7.5%	PolySeq_7.5%EtOH
YBR111W-A	1.2750244848908294	0.07598985362696076	EtOH_7.5%	PolySeq_7.5%EtOH
YBR112C	1.4543092646215396	8.048012968018854e-11	EtOH_7.5%	PolySeq_7.5%EtOH
YBR114W	3.1873521360053387	1.1209324641652978e-55	EtOH_7.5%	PolySeq_7.5%EtOH
YBR115C	0.7643247677362681	1.1983844940169345e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR117C	4.006210355813566	6.577494387409056e-10	EtOH_7.5%	PolySeq_7.5%EtOH
YBR118W	1.2136392986603206	0.002164281345809632	EtOH_7.5%	PolySeq_7.5%EtOH
YBR119W	1.4775427459329642	7.084218051350347e-5	EtOH_7.5%	PolySeq_7.5%EtOH
YBR120C	1.63068262513964	2.1427363587312543e-4	EtOH_7.5%	PolySeq_7.5%EtOH
