ORF	FC.vs.mock	padj	Treatment	Treatment_group
YBL076C	0.9331396363845514	0.048735533684070624	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL075C	1.3358559598703916	6.928273070675045e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL074C	1.2703150008639945	0.02944527398917641	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL072C	1.0545815247140167	0.14635455215006105	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL071W-A	1.0941395961037301	0.5801112002633724	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL069W	1.4485858032323622	7.032692427117076e-6	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL068W	1.1292293708356405	0.039470096423486034	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL067C	1.1003358563639662	0.08469729027563104	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL066C	0.9133150448899574	0.13895632038342615	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL064C	1.0653070893091297	0.611375473371027	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL063W	0.8540964119859878	0.026372034656847006	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL061C	0.9791172096570192	0.7884889223290421	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL060W	1.0977358469906209	0.31745477432205366	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL059C-A	0.7383405544737082	0.01664363109818266	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL058W	0.8992669803735497	0.03463102812605842	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL057C	0.8564305301002841	0.07501069893952834	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL056W	0.9520462052994166	0.3977206588508823	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL055C	0.9750773520104832	0.8534770395504907	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL054W	1.1976777232261369	0.0019495465556658774	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL052C	0.8433819150732175	0.005735846409549258	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL051C	0.9809736566898912	0.7553168686604093	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL050W	1.057686853485863	0.5942675826890358	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL049W	0.8827073450053803	0.8820873588410055	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL047C	0.7505247800269325	4.75264881167976e-19	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL046W	1.1997986296085057	0.07777975037903526	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL045C	0.8480178054699365	2.0267320897138526e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL043W	0.6057959227668686	0.3104240377004131	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL042C	0.8193830976248994	3.6500230350894645e-6	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL041W	0.9643843202351348	0.6007238536264069	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL040C	0.9583090973230994	0.5971158655861065	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL039C	1.027642440589095	0.5820458523285978	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL038W	0.6783234268773468	2.5477183726719507e-5	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL037W	0.8128261169798285	4.7061603691915646e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL036C	1.034276016579395	0.7352339216218424	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL035C	1.0250187730163267	0.7749981883762505	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL034C	0.8912903901001136	0.030801505129741363	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL033C	1.0524808911797787	0.625404568079322	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL032W	1.122652704426844	0.024954251114348385	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL031W	1.110497627198352	0.3066713475875065	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL030C	0.7731663507439512	7.74115915423927e-9	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL029C-A	1.4032539217367825	2.3091147637576155e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL028C	1.184456271355099	0.006077736359381004	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL027W	1.0781917003357249	0.03849550173645477	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL026W	1.1726055321504536	0.042923106808080834	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL025W	1.5679212301573495	0.07200077241850321	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL024W	1.059266373388637	0.21542869974776904	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL023C	0.9361804097187081	0.32706546109344586	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL022C	0.6881112493428587	1.8152182580981238e-20	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL021C	0.9647640198045682	0.8769027396089775	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL020W	1.109086839546629	0.13060151905510906	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL019W	0.8738585354613967	0.3723842813385295	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL018C	0.9511841977866282	0.7119637476928659	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL017C	0.8828500935939049	8.814545951214355e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL016W	0.9423581050915214	0.8163691895365409	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL015W	0.8272047750182533	0.020252641795281624	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL014C	1.0812786676584707	0.2830226331712298	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL013W	0.7976834583513597	0.3076731380401622	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL011W	0.8411704135406871	3.0749294408258617e-4	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL010C	0.9392099307460837	0.6851376114778757	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL009W	1.1343973081321186	0.06595748937569536	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL008W	0.9854991962648123	0.8762714836223386	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL007C	0.9123318774321323	0.013808520155271812	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL006C	1.1174379107039727	0.301115813080678	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL005W	0.9235818037793833	0.32887479355901666	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL004W	0.9146499011613934	0.05270431071085208	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL003C	0.9328731544166752	0.14798446075296412	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL002W	0.9503169761156959	0.3312499409414644	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
YBL001C	0.9025818243959731	0.2616720208569925	Azide_0.8%_pH6.8	PolySeq_0.8%Azide
