# Run started 2024-04-14 15:46:55 
# Command: sedsim-driver.py --experiment-file ./sed-control-mol.txt --summary-only --summary-out ./results/summary-mol-full.txt
# Parameters:
#	experiment_file: ./sed-control-mol.txt
#	rcf_g: 20000
#	rotor_radius_cm: 10
#	sample_height_mm: 10
#	spin_time_sec: 900
#	viscosity: 1.002
#	number_of_molecules: 1000
#	replicates: 1
#	random_seed: 111
#	out_fname: None
#	summary_only: True
#	summary_out_fname: ./results/summary-mol-full.txt
#
#	experiment.id [string] = experiment identifier
#	spin.rcf.g [float] = rotor centrifugal force in g
#	spin.time.sec [float] = time of centrifuge spin in seconds
#	crosslink.mol.prob [float] = probability of crosslink per molecules
#	crosslink.nt.prob [float] = probability of crosslink per nucleotide
#	translation.prob [float] = fraction of maximal translation rate
#	mol.translation.prob [float] = probability this molecule is translated at maximal translation rate
#	protection.prob [float] = probability this molecule is protected from crosslinking
#	id [string] = molecule ID
#	length [int] = length in nucleotides
#	mass [float] = mass in g/mol
#	radius [float] = radius in nanometers
#	psup [float] = average proportion in the supernatant
#	pfree [float] = average proportion free (not in any cluster)
#	psupclust [float] = average proportion in the supernatant and in a cluster
#	count [float] = average number of molecules
#	reps [int] = number of replicates
#	avg.cluster.count [float] = average number of clusters this molecule is in
#	avg.cluster.size [float] = average number of molecules in average cluster
#	avg.cluster.length [float] = average cluster length in nucleotides
#	avg.cluster.mass [float] = average cluster mass in g/mol
#	avg.cluster.radius [float] = average cluster radius in nanometers
experiment.id	spin.rcf.g	spin.time.sec	crosslink.mol.prob	crosslink.nt.prob	translation.prob	mol.translation.prob	protection.prob	id	length	mass	radius	psup	pfree	psupclust	count	reps	avg.cluster.count	avg.cluster.size	avg.cluster.length	avg.cluster.mass	avg.cluster.radius
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL111W	1872	617760.000000	12.382923	0.130000	0.090000	0.000000	1.000000	100	16169.810000	16169.810000	17445968.400000	5.757170e+09	250.845279
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL117W	1148	378840.000000	10.486231	0.300000	0.165000	0.000000	2.000000	100	15025.390000	13026.925000	14056286.175000	4.638574e+09	204.371667
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL121C	821	270930.000000	9.356552	0.302857	0.181429	0.000000	7.000000	100	15801.248500	12986.417143	14013596.427143	4.624487e+09	203.497809
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL122W	665	219450.000000	8.709607	0.332500	0.205000	0.000000	4.000000	100	15263.655833	12221.465000	13186348.180000	4.351495e+09	192.001678
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL123C	1563	515790.000000	11.646227	0.240000	0.100000	0.000000	1.000000	100	14075.420000	14075.420000	15189151.570000	5.012420e+09	220.225130
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL124C	884	291720.000000	9.594734	0.300000	0.232500	0.000000	4.000000	100	16722.908333	12886.147500	13905747.157500	4.588897e+09	201.769017
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL125C	1282	423060.000000	10.887323	0.210000	0.120000	0.000000	1.000000	100	14459.700000	14459.700000	15604981.830000	5.149644e+09	225.578760
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL128C	2273	750090.000000	13.227659	0.240000	0.150000	0.000000	1.000000	100	14458.540000	14458.540000	15603239.110000	5.149069e+09	225.945701
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL130C	6816	2249280.000000	19.214949	0.020000	0.007143	0.000000	7.000000	100	18660.592143	18529.338571	19994754.718571	6.598269e+09	285.708502
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL133W	1183	390390.000000	10.593854	0.270000	0.210000	0.000000	1.000000	100	13501.650000	13501.650000	14570154.760000	4.808151e+09	211.270231
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL134W	1370	452100.000000	11.135871	0.230000	0.150000	0.000000	1.000000	100	14265.360000	14265.360000	15392542.430000	5.079539e+09	222.711153
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL136C	444	146520.000000	7.591881	0.348481	0.237595	0.000000	79.000000	100	15802.298802	12047.473671	12999738.624051	4.289914e+09	188.885453
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL138C	1449	478170.000000	11.350172	0.220800	0.139200	0.000000	25.000000	100	16716.273376	14385.119600	15522637.450400	5.122470e+09	224.575250
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL140W	833	274890.000000	9.402828	0.303333	0.200000	0.000000	3.000000	100	15974.048333	12933.910000	13955803.693333	4.605415e+09	202.507057
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL143W	776	256080.000000	9.178932	0.370000	0.230000	0.000000	2.000000	100	14168.630000	11411.950000	12312477.510000	4.063118e+09	180.086496
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL145W	1003	330990.000000	10.015704	0.250000	0.160000	0.000000	2.000000	100	15784.635000	13692.460000	14773127.185000	4.875132e+09	214.145020
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL148W	942	310860.000000	9.804298	0.323333	0.190000	0.000000	3.000000	100	14835.376667	12361.450000	13339487.916667	4.402031e+09	194.391937
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL151C	508	167640.000000	7.947542	0.332000	0.226000	0.000000	5.000000	100	15660.483667	12249.702000	13217586.224000	4.361803e+09	191.988352
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL154C	2960	976800.000000	14.470328	0.110000	0.060000	0.000000	1.000000	100	16360.570000	16360.570000	17655017.150000	5.826156e+09	254.078296
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL157C	2664	879120.000000	13.961138	0.170000	0.090000	0.000000	2.000000	100	17119.420000	15693.390000	16935859.380000	5.588834e+09	244.231437
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL158C	894	295020.000000	9.631500	0.300000	0.198000	0.000000	20.000000	100	16048.774427	12866.075500	13884208.638500	4.581789e+09	201.699195
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL159W	1607	530310.000000	11.756677	0.218000	0.135500	0.000000	20.000000	100	16724.187773	14436.236000	15577830.790000	5.140684e+09	225.438864
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL165C	2742	904860.000000	14.098799	0.190000	0.070000	0.000000	1.000000	100	14642.030000	14642.030000	15801599.260000	5.214528e+09	229.048203
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL166W	508	167640.000000	7.947542	0.328000	0.224000	0.000000	5.000000	100	15944.921500	12358.428000	13335938.206000	4.400860e+09	193.662822
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL167W	1244	410520.000000	10.776509	0.267273	0.168182	0.000000	11.000000	100	16169.959473	13466.618182	14531852.714545	4.795511e+09	210.905172
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL171C	1393	459690.000000	11.199086	0.220000	0.143333	0.000000	3.000000	100	16770.326667	14454.326667	15594901.256667	5.146317e+09	225.456686
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL172W	1892	624360.000000	12.427746	0.205000	0.127500	0.000000	4.000000	100	17035.150833	14928.730000	16109932.360000	5.316278e+09	232.689900
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL173C	454	149820.000000	7.649590	0.400000	0.273333	0.000000	3.000000	100	14457.878333	11033.216667	11904979.856667	3.928643e+09	173.863460
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL174W	1128	372240.000000	10.423757	0.260000	0.173333	0.000000	3.000000	100	16324.083333	13500.946667	14568558.586667	4.807624e+09	211.332863
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL176C	2771	914430.000000	14.149321	0.140000	0.070000	0.000000	1.000000	100	15402.370000	15402.370000	16623939.110000	5.485900e+09	240.481197
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL177W	723	238590.000000	8.960788	0.322200	0.211000	0.000000	50.000000	100	15823.384832	12488.349800	13475445.031800	4.446897e+09	195.912707
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL178C	936	308880.000000	9.783021	0.230000	0.140000	0.000000	2.000000	100	16261.495000	14167.800000	15289690.140000	5.045598e+09	221.018502
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL179W	525	173250.000000	8.036988	0.390000	0.260000	0.000000	1.000000	100	11222.080000	11222.080000	12106737.180000	3.995223e+09	176.801648
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL183W	1426	470580.000000	11.288593	0.225000	0.160000	0.000000	2.000000	100	16542.305000	14357.855000	15495278.800000	5.113442e+09	224.004280
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL184W	489	161370.000000	7.845203	0.370000	0.250000	0.000000	1.000000	100	11982.070000	11982.070000	12928941.060000	4.266551e+09	187.953362
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL186W	1908	629640.000000	12.463380	0.155000	0.080000	0.000000	2.000000	100	16732.420000	15401.200000	16620935.600000	5.484909e+09	239.853365
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL190C	556	183480.000000	8.195295	0.330155	0.223643	0.000000	129.000000	100	15974.413746	12399.896047	13379938.798760	4.415380e+09	194.299755
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL191W	561	185130.000000	8.220279	0.362353	0.255294	0.000000	17.000000	100	15844.703905	11803.087647	12735435.148235	4.202694e+09	185.417271
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL192C	836	275880.000000	9.414328	0.282000	0.176000	0.000000	5.000000	100	16324.780667	13389.740000	14448068.582000	4.767863e+09	209.360457
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL196C	1096	361680.000000	10.322259	0.277500	0.187500	0.000000	4.000000	100	16403.700000	13219.317500	14265301.845000	4.707550e+09	207.227274
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL198W	2782	918060.000000	14.168393	0.080000	0.030000	0.000000	1.000000	100	17117.730000	17117.730000	18471226.990000	6.095505e+09	264.965143
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL200C	2540	838200.000000	13.736707	0.140000	0.065000	0.000000	2.000000	100	17020.015000	16067.165000	17340708.190000	5.722434e+09	249.786904
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL208C	1156	381480.000000	10.511020	0.180000	0.100000	0.000000	1.000000	100	15217.050000	15217.050000	16422398.940000	5.419392e+09	236.807114
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL212C	2618	863940.000000	13.878702	0.180000	0.080000	0.000000	1.000000	100	15211.760000	15211.760000	16415112.130000	5.416987e+09	237.280656
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJL217W	775	255750.000000	9.174909	0.292500	0.190000	0.000000	4.000000	100	15868.294167	13029.192500	14059159.262500	4.639523e+09	204.049297
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR002W	2141	706530.000000	12.961309	0.200000	0.100000	0.000000	2.000000	100	16448.070000	15023.350000	16210799.650000	5.349564e+09	234.264246
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR005W	2282	753060.000000	13.245443	0.160000	0.090000	0.000000	1.000000	100	15597.310000	15597.310000	16830417.960000	5.554038e+09	242.850478
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR007W	1138	375540.000000	10.455085	0.266250	0.175000	0.000000	8.000000	100	16362.361024	13506.282500	14572564.787500	4.808946e+09	211.374414
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR009C	1166	384780.000000	10.541847	0.264118	0.170735	0.000000	68.000000	100	16396.468926	13595.452353	14670527.393382	4.841274e+09	212.721614
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR010C-A	553	182490.000000	8.180234	0.325000	0.205000	0.000000	2.000000	100	14739.780000	12076.410000	13031705.805000	4.300463e+09	189.762097
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR014W	837	276210.000000	9.418155	0.318000	0.202000	0.000000	5.000000	100	15965.020000	12744.220000	13751394.248000	4.537960e+09	199.813200
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR016C	1908	629640.000000	12.463380	0.190909	0.097273	0.000000	11.000000	100	16515.586475	14885.333636	16063125.838182	5.300832e+09	232.262954
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR017C	769	253770.000000	9.150696	0.280000	0.186667	0.000000	3.000000	100	16228.286667	13186.936667	14230045.180000	4.695915e+09	206.255962
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR024C	906	298980.000000	9.675263	0.285000	0.175000	0.000000	2.000000	100	15502.690000	12937.460000	13957918.390000	4.606113e+09	202.926611
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR025C	786	259380.000000	9.218979	0.270000	0.190000	0.000000	2.000000	100	15882.490000	13221.935000	14263514.070000	4.706960e+09	206.807962
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR032W	1326	437580.000000	11.012958	0.230000	0.090000	0.000000	1.000000	100	13885.600000	13885.600000	14986558.570000	4.945564e+09	217.031387
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR034W	541	178530.000000	8.119443	0.370000	0.310000	0.000000	1.000000	100	11595.610000	11595.610000	12515630.420000	4.130158e+09	182.065860
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR041C	3772	1244760.000000	15.713523	0.090000	0.020000	0.000000	1.000000	100	17305.980000	17305.980000	18676951.780000	6.163394e+09	267.993250
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR044C	682	225060.000000	8.784678	0.340000	0.200000	0.000000	2.000000	100	14173.530000	12078.765000	13032586.550000	4.300754e+09	189.736902
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR045C	2323	766590.000000	13.325880	0.178333	0.106667	0.000000	12.000000	100	17003.827121	15198.251667	16400648.709167	5.412214e+09	236.929774
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR048W	559	184470.000000	8.210303	0.320000	0.226667	0.000000	3.000000	100	15693.116667	12363.566667	13344045.100000	4.403535e+09	193.722148
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR049C	1751	577830.000000	12.104768	0.200000	0.150000	0.000000	1.000000	100	14841.050000	14841.050000	16013232.040000	5.284367e+09	231.278651
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR051W	1617	533610.000000	11.781500	0.210000	0.160000	0.000000	1.000000	100	14645.510000	14645.510000	15802987.790000	5.214986e+09	228.436372
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR057W	727	239910.000000	8.977613	0.370000	0.240000	0.000000	1.000000	100	11420.090000	11420.090000	12323789.450000	4.066851e+09	180.238481
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR063W	555	183150.000000	8.190281	0.353333	0.253333	0.000000	3.000000	100	15503.305000	11855.220000	12791242.176667	4.221110e+09	186.145325
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR064W	1795	592350.000000	12.207342	0.207143	0.108571	0.000000	7.000000	100	16449.945143	14644.407143	15803423.210000	5.215130e+09	228.655280
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR065C	1543	509190.000000	11.595343	0.250000	0.150000	0.000000	4.000000	100	16425.640000	13887.055000	14984837.402500	4.944996e+09	217.200300
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR068W	1181	389730.000000	10.587761	0.230000	0.140000	0.000000	1.000000	100	13508.700000	13508.700000	14571859.880000	4.808714e+09	211.670985
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR069C	774	255420.000000	9.170882	0.360000	0.245000	0.000000	2.000000	100	14358.410000	11599.395000	12515849.930000	4.130230e+09	182.799971
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR070C	1145	377850.000000	10.476906	0.292857	0.191429	0.000000	7.000000	100	16049.521500	12934.018571	13956677.264286	4.605703e+09	202.941038
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR072C	1269	418770.000000	10.849660	0.305000	0.215000	0.000000	2.000000	100	15214.820000	13029.940000	14059735.590000	4.639713e+09	204.285488
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR074W	1508	497640.000000	11.505239	0.280000	0.170000	0.000000	1.000000	100	13314.680000	13314.680000	14369144.540000	4.741818e+09	208.806189
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR075W	1412	465960.000000	11.250789	0.230000	0.146667	0.000000	3.000000	100	16484.488333	14014.350000	15122137.170000	4.990305e+09	219.102877
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR076C	1430	471900.000000	11.299349	0.210000	0.145000	0.000000	2.000000	100	17017.570000	14734.870000	15899152.855000	5.246720e+09	229.598094
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR077C	1127	371910.000000	10.420614	0.242000	0.160000	0.000000	5.000000	100	16727.964000	14034.766000	15145058.330000	4.997869e+09	219.100692
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR080C	1347	444510.000000	11.071951	0.270000	0.180000	0.000000	1.000000	100	13307.700000	13307.700000	14359788.820000	4.738730e+09	208.801925
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR082C	646	213180.000000	8.624188	0.290000	0.200000	0.000000	1.000000	100	12745.940000	12745.940000	13752126.170000	4.538202e+09	199.889509
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR085C	450	148500.000000	7.626608	0.373333	0.253333	0.000000	3.000000	100	15754.001667	11855.483333	12790671.583333	4.220922e+09	185.892994
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR086W	379	125070.000000	7.194101	0.350000	0.250000	0.000000	2.000000	100	14361.425000	11796.135000	12728847.815000	4.200520e+09	185.020771
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR088C	1183	390390.000000	10.593854	0.250000	0.155000	0.000000	2.000000	100	15598.330000	13694.630000	14777994.780000	4.876738e+09	214.303661
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR090C	3627	1196910.000000	15.505485	0.120000	0.050000	0.000000	1.000000	100	16735.030000	16735.030000	18058541.120000	5.959319e+09	259.609344
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR091C	3629	1197570.000000	15.508391	0.070000	0.040000	0.000000	1.000000	100	17686.530000	17686.530000	19085677.010000	6.298273e+09	273.330269
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR092W	4515	1489950.000000	16.704090	0.060000	0.030000	0.000000	1.000000	100	17307.760000	17307.760000	18676478.160000	6.163238e+09	268.084446
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR094W-A	443	146190.000000	7.586063	0.345000	0.238667	0.000000	30.000000	100	15875.637953	12109.573667	13067498.941333	4.312275e+09	189.801018
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR101W	1007	332310.000000	10.029267	0.305000	0.195000	0.000000	2.000000	100	14833.830000	12555.315000	13546259.300000	4.470266e+09	197.156388
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR103W	1855	612150.000000	12.344574	0.260000	0.140000	0.000000	1.000000	100	13503.920000	13503.920000	14570857.950000	4.808383e+09	211.854036
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR104C	584	192720.000000	8.333349	0.326111	0.220741	0.000000	54.000000	100	15993.955137	12467.612037	13452806.481667	4.439426e+09	195.368290
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR105W	1106	364980.000000	10.354185	0.249231	0.166923	0.000000	13.000000	100	16572.528457	13810.713077	14901845.716923	4.917609e+09	215.790391
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR107C-A	408	134640.000000	7.376726	0.360000	0.260000	0.000000	1.000000	100	12170.360000	12170.360000	13131624.050000	4.333436e+09	190.660050
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR109C	3517	1160610.000000	15.343972	0.100000	0.060000	0.000000	1.000000	100	16543.470000	16543.470000	17851091.490000	5.890860e+09	256.854121
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR113C	875	288750.000000	9.561410	0.400000	0.300000	0.000000	1.000000	100	11215.550000	11215.550000	12106939.500000	3.995290e+09	177.210882
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR117W	1525	503250.000000	11.549174	0.175000	0.110000	0.000000	2.000000	100	16548.345000	15025.500000	16212120.500000	5.350000e+09	234.088755
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR118C	762	251460.000000	9.122290	0.285000	0.185000	0.000000	2.000000	100	15114.075000	13024.100000	14055472.980000	4.638306e+09	204.045695
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR121W	1987	655710.000000	12.636490	0.198750	0.117500	0.000000	8.000000	100	16704.956821	14739.130000	15904746.712500	5.248566e+09	230.010377
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR123W	826	272580.000000	9.375888	0.299708	0.199708	0.000000	171.000000	100	16098.111099	12885.615614	13904018.875906	4.588326e+09	201.892772
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR125C	1378	454740.000000	11.157937	0.270000	0.200000	0.000000	1.000000	100	13693.610000	13693.610000	14776249.120000	4.876162e+09	214.272209
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR126C	2522	832260.000000	13.703532	0.230000	0.140000	0.000000	1.000000	100	14642.810000	14642.810000	15799461.880000	5.213822e+09	228.700271
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR132W	3372	1112760.000000	15.125891	0.170000	0.080000	0.000000	1.000000	100	15779.030000	15779.030000	17031149.180000	5.620279e+09	245.806913
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR133W	791	261030.000000	9.238877	0.290000	0.230000	0.000000	1.000000	100	12553.920000	12553.920000	13546642.410000	4.470392e+09	196.936935
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR135W-A	408	134640.000000	7.376726	0.356667	0.250000	0.000000	3.000000	100	15689.700000	11853.566667	12792810.236667	4.221627e+09	185.887899
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR139C	1227	404910.000000	10.726211	0.249231	0.160769	0.000000	13.000000	100	16431.707752	13824.686923	14918101.380769	4.922973e+09	216.207925
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR142W	1155	381150.000000	10.507927	0.200000	0.120000	0.000000	1.000000	100	14641.280000	14641.280000	15799964.570000	5.213988e+09	228.103649
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR143C	2472	815760.000000	13.610550	0.140000	0.070000	0.000000	4.000000	100	17025.490000	15834.797500	17086323.775000	5.638487e+09	246.319957
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR144W	904	298320.000000	9.667996	0.240000	0.080000	0.000000	1.000000	100	14261.140000	14261.140000	15391596.800000	5.079227e+09	222.652453
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR145C	903	297990.000000	9.664358	0.292187	0.194062	0.000000	96.000000	100	16175.613273	13034.246354	14064549.120313	4.641301e+09	204.191191
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YJR148W	1334	440220.000000	11.035504	0.288571	0.195714	0.000000	7.000000	100	16421.264762	13153.004286	14191612.645714	4.683232e+09	206.292964
46C	2.000000e+04	900.000000	0.700000	1.000000e-03	1.000000e+00	1.000000e+00	NA	YKL001C	771	254430.000000	9.158781	0.330000	0.220000	0.000000	1.000000	100	12359.150000	12359.150000	13338040.290000	4.401553e+09	193.985769
