"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
17.43,0.113492,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.43,0.110492,0.000342905720798132
17.46,0.112426,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.46,0.109426,0.000339597449625822
17.49,0.111516,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.49,0.108516,0.000336773315698241
17.52,0.110361,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.52,0.107361,0.000333188838020927
17.55,0.109127,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.55,0.106127,0.000329359188277371
17.58,0.108023,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.58,0.105023,0.000325932986237756
17.61,0.106913,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.61,0.103913,0.000322488163534883
17.64,0.105965,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.64,0.102965,0.000319546098739996
17.67,0.104569,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.67,0.101569,0.000315213691088454
17.7,0.103361,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.7,0.100361,0.000311464730885687
17.73,0.102587,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.73,0.099587,0.000309062665325304
17.76,0.101692,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.76,0.098692,0.00030628508305587
17.79,0.100617,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.79,0.097617,0.000302948880888673
17.82,0.099707,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.82,0.096707,0.000300124746961091
17.85,0.098679,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.85,0.095679,0.000296934406656088
17.88,0.097769,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.88,0.094769,0.000294110272728506
17.91,0.096922,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.91,0.093922,0.000291481655765142
17.94,0.096068,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.94,0.093068,0.000288831314694643
17.97,0.095136,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,16.97,0.092136,0.00028593890500178
18,0.094178,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17,0.091178,0.000282965805768128
18.03,0.093328,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.03,0.090328,0.000280327878473135
18.06,0.092408,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.06,0.089408,0.000277472710106789
18.09,0.091463,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.09,0.088463,0.000274539955643532
18.12,0.09074,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.12,0.08774,0.000272296165720849
18.15,0.089978,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.15,0.086978,0.000269931341486985
18.18,0.089188,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.18,0.086188,0.000267479620824579
18.21,0.088259,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.21,0.085259,0.000264596521463345
18.24,0.087599,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.24,0.084599,0.000262548248504879
18.27,0.086724,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.27,0.083724,0.000259832735112974
18.3,0.085972,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.3,0.082972,0.000257498945317874
18.33,0.085265,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.33,0.082265,0.000255304810497215
18.36,0.084526,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.36,0.081526,0.000253011365472509
18.39,0.083822,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.39,0.080822,0.000250826540983479
18.42,0.082981,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.42,0.079981,0.000248216544683374
18.45,0.082429,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.45,0.079429,0.000246503443663567
18.48,0.081864,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.48,0.078864,0.000244749997873365
18.51,0.081214,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.51,0.078214,0.000242732759353664
18.54,0.080542,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.54,0.077542,0.000240647245068681
18.57,0.079876,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.57,0.076876,0.000238580351446957
18.6,0.07934,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.6,0.07634,0.000236916905529173
18.63,0.078797,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.63,0.075797,0.000235231735504254
18.66,0.078274,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.66,0.075274,0.000233608634356864
18.69,0.077697,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.69,0.074697,0.000231817947240144
18.72,0.077072,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.72,0.074072,0.000229878294817355
18.75,0.076653,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.75,0.073653,0.000228577951833117
18.78,0.07632,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.78,0.07332,0.000227544505022255
18.81,0.075898,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.81,0.072898,0.000226234851706388
18.84,0.075505,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.84,0.072505,0.000225015198262938
18.87,0.07507,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.87,0.07207,0.000223665200176677
18.9,0.07468,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.9,0.07168,0.000222454857064856
18.93,0.07442,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.93,0.07142,0.000221647961656976
18.96,0.073865,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.96,0.070865,0.000219925550305539
18.99,0.073598,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,17.99,0.070598,0.000219096930790523
19.02,0.073351,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.02,0.070351,0.000218330380153037
19.05,0.073113,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.05,0.070113,0.000217591760510439
19.09,0.072866,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.09,0.069866,0.000216825209872953
19.11,0.072621,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.11,0.069621,0.000216064866123219
19.14,0.072387,6,0.586,"yHG72","mock","rep1",1,"eIF4A",1,18.14,0.069387,0.000215338660256127
19.14,0.072345,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.14,0.069345,0.000215208315613315
19.17,0.072031,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.17,0.069031,0.000214233834236106
19.2,0.071778,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.2,0.068778,0.000213448662935361
19.23,0.071556,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.23,0.068556,0.000212759698394786
19.26,0.071296,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.26,0.068296,0.000211952802986906
19.29,0.071045,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.29,0.068045,0.000211173838573914
19.32,0.070861,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.32,0.067861,0.000210602804900644
19.35,0.070674,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.35,0.067674,0.000210022460895746
19.38,0.07048,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.38,0.06748,0.000209420392783712
19.41,0.070344,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.41,0.067344,0.000208998324416513
19.44,0.070204,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.44,0.067204,0.000208563842273808
19.47,0.070138,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.47,0.067138,0.000208359014977962
19.5,0.070027,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.5,0.067027,0.000208014532707675
19.53,0.069859,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.53,0.066859,0.000207493154136429
19.56,0.069725,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.56,0.066725,0.000207077292656983
19.6,0.069627,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.6,0.066627,0.000206773155157089
19.62,0.069611,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.62,0.066611,0.000206723500055066
19.65,0.069589,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.65,0.066589,0.000206655224289784
19.68,0.069535,NA,NA,"yHG72","mock","rep1",1,"eIF4A",1,18.68,0.066535,0.000206487638320455
