"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
16.02,0.063743,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.02,0.060743,0.000120405172613193
16.05,0.063401,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.05,0.060401,0.000119727257972268
16.08,0.062865,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.08,0.059865,0.000118664795260175
16.11,0.062417,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.11,0.059417,0.000117776766724694
16.14,0.062014,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.14,0.059014,0.000116977937484072
16.17,0.061517,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.17,0.058517,0.000115992780827523
16.2,0.061082,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.2,0.058082,0.000115130520977223
16.23,0.060574,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.23,0.057574,0.000114123560048598
16.26,0.060206,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.26,0.057206,0.00011339410803731
16.29,0.059785,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.29,0.056785,0.000112559599078744
16.32,0.05923,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.32,0.05623,0.000111459474442155
16.35,0.058773,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.35,0.055773,0.000110553606047703
16.38,0.058272,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.38,0.055272,0.000109560520564944
16.41,0.057891,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.41,0.054891,0.000108805299868475
16.44,0.057418,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.44,0.054418,0.000107867716169184
16.47,0.056974,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.47,0.053974,0.000106987616459913
16.5,0.056571,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.5,0.053571,0.00010618878721929
16.53,0.056058,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.53,0.053058,0.000105171915257903
16.56,0.055594,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.56,0.052594,0.000104252171417583
16.59,0.05516,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.59,0.05216,0.000103391893773836
16.62,0.054646,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.62,0.051646,0.000102373039605896
16.65,0.05424,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.65,0.05124,0.000101568263745617
16.68,0.053774,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.68,0.050774,0.000100644555492193
16.71,0.053358,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.71,0.050358,9.9819957566389e-05
16.74,0.052965,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.74,0.049965,9.90409503912908e-05
16.77,0.052562,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.77,0.049562,9.82421211506686e-05
16.8,0.052264,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.8,0.049264,9.76514235980497e-05
16.83,0.051836,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.83,0.048836,9.68030391936171e-05
16.87,0.051484,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.87,0.048484,9.61053024871679e-05
16.89,0.051252,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.89,0.048252,9.56454305670082e-05
16.92,0.050833,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.92,0.047833,9.48148860215474e-05
16.95,0.050516,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.95,0.047516,9.41865265444326e-05
16.98,0.050151,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,16.98,0.047151,9.34630211528021e-05
17.01,0.049876,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.01,0.046876,9.29179143508886e-05
17.04,0.049584,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.04,0.046584,9.23391100375842e-05
17.07,0.049298,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.07,0.046298,9.17721989635942e-05
17.1,0.049006,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.1,0.046006,9.11933946502897e-05
17.13,0.04868,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.13,0.04568,9.05471953142033e-05
17.16,0.048378,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.16,0.045378,8.99485689353747e-05
17.19,0.048106,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.19,0.045106,8.94094087531185e-05
17.22,0.047814,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.22,0.044814,8.8830604439814e-05
17.25,0.04755,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.25,0.04455,8.83073019099771e-05
17.28,0.047271,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.28,0.044271,8.7754266281854e-05
17.31,0.047018,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.31,0.044018,8.72527680240937e-05
17.34,0.0467,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.34,0.0437,8.66224263404265e-05
17.37,0.046358,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.37,0.043358,8.59445116995014e-05
17.4,0.046066,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.4,0.043066,8.5365707386197e-05
17.43,0.045701,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.43,0.042701,8.46422019945664e-05
17.46,0.045451,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.46,0.042451,8.41466503564633e-05
17.49,0.045213,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.49,0.042213,8.36748851969891e-05
17.52,0.044838,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.52,0.041838,8.29315577398344e-05
17.55,0.044543,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.55,0.041543,8.23468068068727e-05
17.58,0.044226,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.58,0.041226,8.1718447329758e-05
17.61,0.043957,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.61,0.040957,8.1185233767159e-05
17.64,0.043792,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.64,0.040792,8.08581696860109e-05
17.67,0.043608,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.67,0.040608,8.0493443680367e-05
17.7,0.043465,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.7,0.040465,8.0209988143372e-05
17.73,0.043256,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.73,0.040256,7.97957069739178e-05
17.76,0.043034,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.76,0.040034,7.93556571192822e-05
17.79,0.042853,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.79,0.039853,7.89968777332956e-05
17.82,0.042704,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.82,0.039704,7.87015289569861e-05
17.85,0.042532,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.85,0.039532,7.83605894299712e-05
17.89,0.04231,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.89,0.03931,7.79205395753356e-05
17.91,0.042196,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.91,0.039196,7.76945680283606e-05
17.94,0.04205,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.94,0.03905,7.74051658717083e-05
17.97,0.041901,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,17.97,0.038901,7.71098170953989e-05
18,0.041752,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18,0.038752,7.68144683190894e-05
18.03,0.041527,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.03,0.038527,7.63684718447966e-05
18.06,0.041381,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.06,0.038381,7.60790696881444e-05
18.09,0.041254,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.09,0.038254,7.5827329455988e-05
18.12,0.04115,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.12,0.03815,7.56211799745371e-05
18.15,0.041032,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.15,0.038032,7.53872796013524e-05
18.18,0.040908,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.18,0.037908,7.51414859888533e-05
18.21,0.040763,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.21,0.037763,7.48540660387534e-05
18.24,0.040613,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.24,0.037613,7.45567350558916e-05
18.27,0.040452,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.27,0.037452,7.42375998009532e-05
18.3,0.040344,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.3,0.037344,7.40235214932926e-05
18.33,0.040131,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.33,0.037131,7.36013114976287e-05
18.36,0.040052,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.36,0.037052,7.34447171799882e-05
18.39,0.03996,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.39,0.03696,7.32623541771662e-05
18.42,0.039792,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.42,0.036792,7.29293434763609e-05
18.45,0.039659,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.45,0.036659,7.266571000489e-05
18.48,0.039592,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.48,0.036592,7.25329021658784e-05
18.51,0.039602,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.51,0.036602,7.25527242314025e-05
18.54,0.039541,NA,NA,"yJB262","mock","rep1",1,"eIF4G",0,18.54,0.036541,7.24318096317054e-05
