"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
18.06,0.059762,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.06,0.056762,0.000161225864193866
18.09,0.060337,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.09,0.057337,0.000162859084868111
18.12,0.060863,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.12,0.057863,0.000164353126737072
18.15,0.061371,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.15,0.058371,0.00016579604169797
18.18,0.061986,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.18,0.058986,0.000167542877723466
18.21,0.062395,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.21,0.059395,0.000168704594690016
18.24,0.062896,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.24,0.059896,0.000170127626964445
18.27,0.063394,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.27,0.060394,0.00017154213808753
18.3,0.063788,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.3,0.060788,0.00017266124929736
18.33,0.064086,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.33,0.061086,0.000173507683664186
18.36,0.064393,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.36,0.061393,0.000174379681485044
18.39,0.064799,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.39,0.061799,0.000175532877300249
18.42,0.065082,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.42,0.062082,0.000176336705910356
18.45,0.065342,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.45,0.062342,0.000177075205693492
18.48,0.065624,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.48,0.062624,0.000177876193919818
18.51,0.065834,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.51,0.062834,0.00017847267451389
18.54,0.066094,NA,NA,"yJB148","mock","rep1",1,"eIF5B",0,18.54,0.063094,0.000179211174297026
