"Distance","Absorbance","Fraction.Number","Fraction.Volume.ml.","Strain","Treatment","Rep","Sample.index","Protein","Offset","Distance.adj","Absorbance.adj","Absorbance.norm"
18.51,0.048001,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.51,0.045001,0.000108233849775385
18.54,0.047804,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.54,0.044804,0.000107760036562217
18.57,0.047478,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.57,0.044478,0.000106975959874438
18.6,0.047208,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.6,0.044208,0.000106326571206645
18.63,0.046897,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.63,0.043897,0.000105578571667076
18.66,0.046621,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.66,0.043621,0.000104914752139998
18.69,0.046383,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.69,0.043383,0.000104342328055055
18.72,0.046152,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.72,0.043152,0.00010378673997261
18.75,0.045917,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.75,0.042917,0.000103221531317308
18.78,0.045676,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.78,0.042676,0.000102641891802723
18.81,0.045492,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.81,0.042492,0.000102199345451338
18.84,0.045257,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.84,0.042257,0.000101634136796037
18.87,0.044918,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.87,0.041918,0.000100818793246474
18.9,0.044601,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.9,0.041601,0.000100056362847621
18.93,0.044366,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.93,0.041366,9.94911541923196e-05
18.96,0.044049,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.96,0.041049,9.87287237934663e-05
18.99,0.043842,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,18.99,0.040842,9.82308591481583e-05
19.02,0.043503,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,19.02,0.040503,9.7415515598596e-05
19.05,0.043218,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,19.05,0.040218,9.67300497825922e-05
19.08,0.042954,NA,NA,"yJB42","mock","rep2",1,"eIF3b",0,19.08,0.039954,9.60950919740835e-05
